restaurant_name,inspection_type,inspection_date,inspection_score,street_number,street_name,street_unit,zip_code,street_address,inspection_month,inspection_year,lat,long,Unique Join
TACO CABANA,Routine,03/09/2019,92,2635,STEMMONS,,75207,5931 FOREST LN,Mar 2019,FY2019,32.806968,-96.842055,
TACO CABANA #191,Routine,10/23/2019,88,11824,WEBB CHAPEL,,75234,1511 COMMERCE ST,Oct 2019,FY2020,32.911073,-96.873132,
TACO CABANA #191,Routine,04/22/2019,98,11824,WEBB CHAPEL,,75234,1512 COMMERCE ST #100,Apr 2019,FY2019,32.911073,-96.873132,
TACO CABANA #197,Routine,12/24/2019,88,11779,PLANO,,75238,14856 PRESTON RD #212,Dec 2019,FY2020,32.908743,-96.700588,
TACO CABANA #197,Follow-up,04/25/2019,89,11779,PLANO,,75238,14891 PRESTON RD #130,Apr 2019,FY2019,32.908743,-96.700588,
TACO CABANA #197,Routine,03/26/2019,75,11779,PLANO,,75238,14891 PRESTON RD STE 150,Mar 2019,FY2019,32.908743,-96.700588,
TACO CABANA #20348,Routine,10/07/2019,96,18130,COIT,,75252,2914 HARRY HINES BLVD,Oct 2019,FY2020,32.998574,-96.767735,
TACO CABANA #20348,Routine,04/15/2019,97,18130,COIT,,75252,2914 MAIN ST,Apr 2019,FY2019,32.998574,-96.767735,
TACO CABANA #703,Routine,07/03/2019,88,12475,NORTHWEST,,75228,18010 N DALLAS PKWY,Jul 2019,FY2019,32.864175,-96.666227,
TACO CABANA #703,Routine,01/15/2019,86,12475,NORTHWEST,,75228,1802 GREENVILLE AVE #100,Jan 2019,FY2019,32.864175,-96.666227,
TACO CABANA #705,Routine,08/08/2019,80,1827,GREENVILLE,,75206,3000 HILLBROOK ST,Aug 2019,FY2019,32.813075,-96.770202,
TACO CABANA #705,Routine,02/15/2019,89,1827,GREENVILLE,,75206,3000 MARYLAND AVE,Feb 2019,FY2019,32.813075,-96.770202,
TACO CASA,Routine,09/17/2019,80,12950,COIT,#B,75251,18323 N DALLAS PKWY,Sep 2019,FY2019,32.923153,-96.769046,
TACO CASA,Routine,03/19/2019,90,12950,COIT,#B,75251,18349 DALLAS PKWY,Mar 2019,FY2019,32.923153,-96.769046,
TACO CASA,Routine,01/02/2019,95,18120,COIT,A,75252,2911 NORTHAVEN RD,Jan 2019,FY2019,32.998541,-96.767735,
TACO DELI,Routine,09/04/2019,80,1878,SYLVAN,,75208,3011 GULDEN LN #106,Sep 2019,FY2019,36.833426,-94.396756,
TACO DELI,Routine,02/26/2019,94,1878,SYLVAN,,75208,3011 GULDEN LN #107,Feb 2019,FY2019,36.833426,-94.396756,
TACO EL PATRON,Routine,04/01/2019,87,10840,HARRY HINES,,75220,11702 PLANO RD,Apr 2019,FY2019,32.875558,-96.884072,
TACO EL VIAJERO,Routine,09/20/2019,89,2025,BECKLEY,,75224,3410 WORTH ST,Sep 2019,FY2019,32.722464,-96.822847,
TACO EL VIAJERO,Routine,03/18/2019,89,2025,BECKLEY,,75224,3411 MCKINNEY AVE,Mar 2019,FY2019,32.722464,-96.822847,
TACO HEADS,Routine,06/26/2019,80,1921,HENDERSON,,75206,3200 S LANCASTER RD,Jun 2019,FY2019,32.811919,-96.775148,
TACO HEADS,Routine,02/19/2019,85,1921,HENDERSON,,75206,3200 S LANCASTER RD #170A,Feb 2019,FY2019,32.811919,-96.775148,
TACO QUENTA,Routine,08/26/2019,80,2324,CLARENDON,,75208,4315 LEMMON AVE,Aug 2019,FY2019,32.734726,-96.856405,
TACO QUENTA,Routine,02/21/2019,80,2324,CLARENDON,,75208,4315 S BUCKNER BLVD,Feb 2019,FY2019,32.734726,-96.856405,
TACO RICO TAQUERIA,Routine,08/05/2019,80,2850,CLARENDON,,75211,7057 GREENVILLE AVE,Aug 2019,FY2019,32.734356,-96.868642,
TACO RICO TAQUERIA,Routine,01/21/2019,81,2850,CLARENDON,,75211,707 N RIVERFRONT BLVD,Jan 2019,FY2019,32.734356,-96.868642,
TACO STOP,Routine,08/30/2019,93,1900,IRVING,,75207,303 E LEDBETTER DR,Aug 2019,FY2019,32.794508,-96.827381,
TACO STOP,Routine,01/23/2019,89,1900,IRVING,,75207,303 W DAVIS ST,Jan 2019,FY2019,32.794508,-96.827381,
TACO Y VINO,Routine,11/26/2019,80,213,8TH,,75208,3701 W NORTHWEST HWY #195,Nov 2019,FY2020,39.645061,-85.138708,
TACO Y VINO,Routine,05/22/2019,85,213,8TH,,75208,3701 W NORTHWEST HWY #203,May 2019,FY2019,39.645061,-85.138708,
TACOLICIOUS,Routine,12/04/2019,89,1894,ROYAL,#102,75229,3020 N HAMPTON RD,Dec 2019,FY2020,32.895449,-96.914822,
TACOLICIOUS,Routine,06/12/2019,83,1894,ROYAL,#102,75229,3020 W MOCKINGBIRD LN,Jun 2019,FY2019,32.895449,-96.914822,
TACOLICIOUS,Routine,06/12/2019,83,1894,ROYAL,#102,75229,3020 W WHEATLAND RD,Jun 2019,FY2019,32.895449,-96.914822,
TACOLINGO,Routine,11/23/2019,89,2301,AKARD,#270,75201,4201 GASTON AVE #104,Nov 2019,FY2020,32.789722,-96.805396,
TACOLINGO,Routine,05/21/2019,84,2301,AKARD,#270,75201,4201 GASTON AVE #112,May 2019,FY2019,32.789722,-96.805396,
TACON MADRE,Routine,12/16/2019,91,2780,ROYAL,B,75229,6464 E NORTHWEST HWY #326,Dec 2019,FY2020,32.895107,-96.884211,
TACON MADRE,Routine,06/05/2019,85,2780,ROYAL,B,75229,6464 E NORTHWEST HWY 322,Jun 2019,FY2019,32.895107,-96.884211,
TACOS & TEQUILA 1ST FLOOR,Routine,11/19/2019,90,2800,ROUTH,#155,75201,650 N PEARL EXPW,Nov 2019,FY2020,32.798287,-96.80398,
TACOS & TEQUILA 1ST FLOOR,Routine,05/16/2019,86,2800,ROUTH,#155,75201,650 N PEARL EXPW #H105,May 2019,FY2019,32.798287,-96.80398,
TACOS CANTU LLC,Routine,09/18/2019,87,2507,LANCASTER,,75216,5302 HARRY HINES BLVD FL #2,Sep 2019,FY2019,32.717799,-96.804537,
TACOS CANTU LLC,Routine,03/18/2019,92,2507,LANCASTER,,75216,5302 SINGLETON BLVD #100,Mar 2019,FY2019,32.717799,-96.804537,
TACOS CHILO,Routine,09/30/2019,84,1109,WALTON WALKER,,75211,12101 GREENVILLE AVE #105,Sep 2019,FY2019,32.802123,-96.922106,
TACOS CHILO,Routine,02/20/2019,88,1109,WALTON WALKER,,75211,12101 GREENVILLE AVE #106,Feb 2019,FY2019,32.802123,-96.922106,
TACOS LA BANQUETA PURO D.F.,Routine,10/04/2019,85,1305,CARROLL,,75204,1900 CEDAR SPRINGS RD-GROUND LEVEL,Oct 2019,FY2020,32.799684,-96.776929,
TACOS LA BANQUETA PURO D.F.,Routine,04/15/2019,80,1305,CARROLL,,75204,1900 IRVING BLVD,Apr 2019,FY2019,32.799684,-96.776929,
TACOS MARIACHI,Routine,08/22/2019,91,2018,GREENVILLE,,75206,3333 SPRAGUE DR,Aug 2019,FY2019,38.066593,-79.107868,
TACOS MARIACHI,Routine,01/15/2019,91,2018,GREENVILLE,,75206,3333 W CAMP WISDOM RD #106,Jan 2019,FY2019,38.066593,-79.107868,
TACOS PANCHO,Routine,04/08/2019,85,10245,HARRY HINES,,75220,10560 WALNUT ST #200,Apr 2019,FY2019,32.862822,-96.881014,
TACOS Y MAS,Routine,08/08/2019,91,2457,GUS THOMASSON,,75228,4925 GREENVILLE AVE #150,Aug 2019,FY2019,32.798042,-96.634143,
TACOS Y MAS,Routine,08/14/2019,87,2730,SAMUELL,#170,75223,635 MARY CLIFF RD,Aug 2019,FY2019,32.792969,-96.746814,
TACOS Y MAS,Routine,07/24/2019,79,2457,GUS THOMASSON,,75228,4928 BEEMAN AVE,Jul 2019,FY2019,32.798042,-96.634143,
TACOS Y MAS,Routine,03/05/2019,92,2730,SAMUELL,#170,75223,6355 E MOCKINGBIRD LN,Mar 2019,FY2019,32.792969,-96.746814,
TACOS Y MAS,Routine,02/28/2019,80,2457,GUS THOMASSON,,75228,4930 GREENVILLE AVE,Feb 2019,FY2019,32.798042,-96.634143,
TACOS Y MAS,Routine,01/23/2019,77,2457,GUS THOMASSON,,75228,4930 MILITARY PKWY,Jan 2019,FY2019,32.798042,-96.634143,
TACOS Y MAS,Routine,01/28/2019,78,2730,SAMUELL,#170,75223,6363 GREENVILLE AVE,Jan 2019,FY2019,32.792969,-96.746814,
TACOS Y TORTAS EL CACHETON,Routine,09/26/2019,88,1050,WESTMORELAND,#429,75211,11020 DENNIS DR #A,Sep 2019,FY2019,32.755568,-96.873999,
TACOS Y TORTAS EL CACHETON,Routine,02/06/2019,87,1050,WESTMORELAND,#429,75211,1103 W MOCKINGBIRD LN,Feb 2019,FY2019,32.755568,-96.873999,
TACOZ TOLUKA,Routine,04/18/2019,84,10886,HARRY HINES,,75220,118 E SANER AVE STE A,Apr 2019,FY2019,32.877165,-96.88447,
TACOZ TOLUKA,Routine,04/01/2019,74,10886,HARRY HINES,,75220,118 S CARROLL AVE,Apr 2019,FY2019,32.877165,-96.88447,
TAJ MAHAL INDIAN RESTAURA,Routine,10/16/2019,88,10455,CENTRAL,#120,75231,10919 ROYAL HAVEN LN,Oct 2019,FY2020,32.888793,-96.77012,
TAJ MAHAL INDIAN RESTAURA,Routine,04/16/2019,86,10455,CENTRAL,#120,75231,10920 COMPOSITE DR,Apr 2019,FY2019,32.888793,-96.77012,
TALES AND SPIRITS,Routine,08/22/2019,98,2505,PACIFIC,,75201,5300 E MOCKINGBIRD LN,Aug 2019,FY2019,36.853625,-75.977728,
TANOSHI RAMEN,Routine,05/14/2019,87,2724,COMMERCE,,75226,6221 E MOCKINGBIRD LN,May 2019,FY2019,33.888536,-98.44099,
TAQUERIA CHARLY,Routine,08/21/2019,83,12516,NORTHWEST,#100,75228,1808 S BELTLINE RD,Aug 2019,FY2019,32.864022,-96.665224,
TAQUERIA CHARLY,Follow-up,02/13/2019,90,12516,NORTHWEST,#100,75228,1808 W CAMP WISDOM RD,Feb 2019,FY2019,32.864022,-96.665224,
TAQUERIA CHARLY,Routine,01/15/2019,78,12516,NORTHWEST,#100,75228,1810 S AKARD ST #100,Jan 2019,FY2019,32.864022,-96.665224,
TAQUERIA CHIMALHUACAH,Routine,09/09/2019,89,13350,AUDELIA,#100,75243,2001 BRYAN ST #222,Sep 2019,FY2019,32.931073,-96.717957,
TAQUERIA DELICIAS,Routine,09/17/2019,84,114,SANER,,75216,1311 EMPIRE CENTRAL DR,Sep 2019,FY2019,32.713135,-96.822073,
TAQUERIA DELICIAS,Routine,03/20/2019,80,114,SANER,,75216,13111 N CENTRAL EXPW,Mar 2019,FY2019,32.713135,-96.822073,
TAQUERIA DONA ELVA,Routine,08/19/2019,81,3022,ILLINOIS,,75216,8090 SPRING VALLEY RD,Aug 2019,FY2019,32.716278,-96.775739,
TAQUERIA DONA ELVA,Routine,01/28/2019,81,3022,ILLINOIS,,75216,8092 FERGUSON RD,Jan 2019,FY2019,32.716278,-96.775739,
TAQUERIA FONDITA CELAYA,Routine,05/30/2019,99,10573,DENTON,,75220,11255 GARLAND RD #405,May 2019,FY2019,32.868579,-96.880352,
TAQUERIA LA ESPERANZA,Routine,11/07/2019,88,2992,WALNUT HILL,#B,75229,7818 GARLAND RD,Nov 2019,FY2020,32.88089,-96.87796,
TAQUERIA LA ESPERANZA,Routine,05/22/2019,90,2992,WALNUT HILL,#B,75229,7822 S LOOP 12,May 2019,FY2019,32.88089,-96.87796,
TAQUERIA LA ESPERANZA,Routine,05/08/2019,78,2992,WALNUT HILL,#B,75229,7825 FIREFALL WAY,May 2019,FY2019,32.88089,-96.87796,
TAQUERIA LA FAMOSITA,Routine,10/02/2019,85,11716,FERGUSON,,75228,1440 W MOCKINGBIRD LN,Oct 2019,FY2020,32.854634,-96.650188,
TAQUERIA LA FAMOSITA,Routine,04/17/2019,84,11716,FERGUSON,,75228,1441 N BECKLEY AVE,Apr 2019,FY2019,32.854634,-96.650188,
TAQUERIA LA PROVIDENCIA,Routine,08/19/2019,86,206,MADISON,,75208,3500 E ILLINOIS AVE,Aug 2019,FY2019,32.743864,-96.826484,
TAQUERIA LA PROVIDENCIA,Routine,02/12/2019,81,206,MADISON,,75208,3500 GASTON AVE,Feb 2019,FY2019,32.743864,-96.826484,
TAQUERIA LA SALSA VERDE (INSIDE),Routine,12/05/2019,88,14225,COIT,,75254,225 S MARSALIS AVE,Dec 2019,FY2020,41.549742,-81.582333,
TAQUERIA LA SALSA VERDE (INSIDE),Follow-up,07/01/2019,90,14225,COIT,,75254,225 W ILLINOIS AVE,Jul 2019,FY2019,41.549742,-81.582333,
TAQUERIA LA SALSA VERDE (INSIDE),Follow-up,06/06/2019,77,14225,COIT,,75254,2253 S BUCKNER BLVD,Jun 2019,FY2019,41.549742,-81.582333,
TAQUERIA LA SALSA VERDE (INSIDE),Routine,05/08/2019,77,14225,COIT,,75254,2254 ROYAL LN #100,May 2019,FY2019,41.549742,-81.582333,
TAQUERIA LA VERACRUZANA,Routine,08/05/2019,80,1817,EDGEFIELD,,75224,2923 FAIRMOUNT ST,Aug 2019,FY2019,32.727533,-96.844516,
TAQUERIA LA VERACRUZANA,Routine,01/26/2019,87,1817,EDGEFIELD,,75224,2926 MAPLE AVE,Jan 2019,FY2019,32.727533,-96.844516,
TAQUERIA LA VICTORIA,Routine,12/27/2019,85,2851,WESTMORELAND,,75233,708 N OLIVE ST,Dec 2019,FY2020,32.715282,-96.874293,
TAQUERIA LA VICTORIA,Routine,06/24/2019,91,2851,WESTMORELAND,,75233,708 S PEAK ST,Jun 2019,FY2019,32.715282,-96.874293,
TAQUERIA LOS 3 PRIMOS,Routine,12/26/2019,80,2438,BUCKNER,,75227,4822 GASTON AVE,Dec 2019,FY2020,32.75474,-96.68279,
TAQUERIA LOS 3 PRIMOS,Routine,06/18/2019,87,2438,BUCKNER,,75227,4823 BRYAN ST,Jun 2019,FY2019,32.75474,-96.68279,
TAQUERIA MI TIERRITA,Routine,10/11/2019,91,2838,DAVIS,,75211,704 S WALTON WALKER BLVD #100,Oct 2019,FY2020,32.749529,-96.868304,
TAQUERIA MI TIERRITA,Routine,04/22/2019,80,2838,DAVIS,,75211,704 S WALTON WALKER BLVD #140,Apr 2019,FY2019,32.749529,-96.868304,
TAQUERIA MI ZACATECAS,Routine,08/05/2019,84,1913,EDGEFIELD,,75211,3111 MONTICELLO AVE #B,Aug 2019,FY2019,32.726577,-96.844607,
TAQUERIA MI ZACATECAS,Routine,01/28/2019,80,1913,EDGEFIELD,,75211,3111 N HOUSTON ST #100,Jan 2019,FY2019,32.726577,-96.844607,
TAQUERIA MICHILADAS,Routine,10/15/2019,84,11555,JUPITER,#B,75218,13737 NOEL RD #250,Oct 2019,FY2020,32.851703,-96.683205,
TAQUERIA MICHILADAS,Routine,04/08/2019,85,11555,JUPITER,#B,75218,13739 N CENTRAL EXPW,Apr 2019,FY2019,32.851703,-96.683205,
TAQUERIA MICHILADAS,Routine,03/29/2019,60,11555,JUPITER,#B,75218,13760 NOEL RD #102,Mar 2019,FY2019,32.851703,-96.683205,
TAQUERIA PEDRITOS,Routine,08/08/2019,80,321,JEFFERSON,,75203,8921 LAKE JUNE RD,Aug 2019,FY2019,32.745125,-96.819783,
TAQUERIA PEDRITOS,Routine,01/29/2019,86,321,JEFFERSON,,75203,8928 E RL THORNTON FRWY #110,Jan 2019,FY2019,32.745125,-96.819783,
TAQUERIA PINOCHO,Routine,08/02/2019,80,118,CARROLL,,75226,14902 PRESTON RD #1100,Aug 2019,FY2019,32.790911,-96.766784,
TAQUERIA PINOCHO,Routine,02/26/2019,90,118,CARROLL,,75226,14902 PRESTON RD #1300,Feb 2019,FY2019,32.790911,-96.766784,
TAQUERIA RICONADA,Routine,08/12/2019,83,2306,MOUNTAIN LAKE,,75224,4210 W CAMP WISDOM RD #160,Aug 2019,FY2019,32.721466,-96.855866,
TAQUERIA RICONADA,Routine,01/30/2019,87,2306,MOUNTAIN LAKE,,75224,4210 W CAMP WISDOM RD #230,Jan 2019,FY2019,32.721466,-96.855866,
TAQUERIA ROSITA'S,Routine,10/28/2019,90,16201,SEAGOVILLE,#A,75253,2516 INWOOD RD,Oct 2019,FY2020,32.677381,-96.578455,
TAQUERIA ROSITA'S,Routine,05/10/2019,78,16201,SEAGOVILLE,#A,75253,2516 MAPLE AVE,May 2019,FY2019,32.677381,-96.578455,
TAQUERIA TAXCO,Routine,08/06/2019,88,3025,WEBB CHAPEL,#103,75220,8104 S POLK ST,Aug 2019,FY2019,32.858596,-96.868645,
TAQUERIA TAXCO,Routine,07/18/2019,89,10750,FERGUSON,#110,75228,11445 EMERALD ST #120A,Jul 2019,FY2019,32.842174,-96.664935,
TAQUERIA TAXCO,Routine,07/22/2019,82,2909,IRVING,,75247,726 N HARWOOD ST,Jul 2019,FY2019,32.809358,-96.851386,
TAQUERIA TAXCO,Routine,02/06/2019,85,10750,FERGUSON,#110,75228,11445 GARLAND RD,Feb 2019,FY2019,32.842174,-96.664935,
TAQUERIA TAXCO,Routine,01/06/2019,73,10750,FERGUSON,#110,75228,1145 PEAVY RD,Jan 2019,FY2019,32.842174,-96.664935,
TAQUERIA TAXCO,Routine,01/06/2019,73,10750,FERGUSON,#110,75228,1146 PEAVY RD,Jan 2019,FY2019,32.842174,-96.664935,
TAQUERIA TAXCO,Routine,01/08/2019,82,2909,IRVING,,75247,7260 GASTON AVE,Jan 2019,FY2019,32.809358,-96.851386,
TAQUERIA TIQUICHEO,Routine,08/26/2019,92,110,MARSALIS,#A,75203,1200 MAIN ST 100,Aug 2019,FY2019,32.747992,-96.815631,
TAQUERIA TIQUICHEO,Routine,08/09/2019,62,110,MARSALIS,#A,75203,1200 S RIVERFRONT BLVD,Aug 2019,FY2019,32.747992,-96.815631,
TAQUERIA TIQUICHEO,Routine,01/20/2019,87,110,MARSALIS,#A,75203,12000 MCCREE RD,Jan 2019,FY2019,32.747992,-96.815631,
TAQUERIA VALERIANA,Routine,08/24/2019,92,3240,SAMUELL,,75223,9119 GARLAND RD,Aug 2019,FY2019,32.792944,-96.739958,
TAQUERIA VAZQUEZ,Routine,08/12/2019,80,2410,HAMPTON,#100,75224,4635 FRANKFORD RD,Aug 2019,FY2019,32.72199,-96.856959,
TAQUERIA Y CARNICERIA GUANAJUATO/MEAT MARKET,Routine,05/08/2019,88,2962,WALNUT HILL,,75229,7778 FOREST LN,May 2019,FY2019,32.880896,-96.879083,
TAQUERIA Y RESTAURANTE LINDA VISTA,Routine,11/24/2019,80,10788,HARRY HINES,#B28,75220,1150 W KIEST BLVD #222,Nov 2019,FY2020,32.874047,-96.883685,
TAQUERIA Y RESTAURANTE LINDA VISTA,Routine,04/13/2019,87,10788,HARRY HINES,#B28,75220,1150 W KIEST BLVD #325,Apr 2019,FY2019,32.874047,-96.883685,
TAQUERIA-PALETERIA LA PRINCESA,Routine,06/18/2019,85,1101,GRAHAM,,75223,1201 ELDORADO AVE,Jun 2019,FY2019,34.814956,-87.69036,
TAQUERIA'S ROJAS,Routine,04/16/2019,90,1328,JIM MILLER,#101,75217,1925 SKILLMAN ST,Apr 2019,FY2019,32.73556,-96.700079,
TAQUERIA/BAKERY,Routine,07/18/2019,87,10020,MARSH,,75229,10110 SHOREVIEW RD,Jul 2019,FY2019,32.8814,-96.856106,
TAQUERIA/BAKERY,Routine,01/23/2019,82,10020,MARSH,,75229,10110 TECHNOLOGY BLVD,Jan 2019,FY2019,32.8814,-96.856106,
TAQUERIO CARACOLES,Routine,11/12/2019,92,11411,NORTHWEST,#230,75238,133 N ST AUGUSTINE RD,Nov 2019,FY2020,32.864447,-96.682115,
TAQUERIO CARACOLES,Routine,05/28/2019,95,11411,NORTHWEST,#230,75238,1330 EMPIRE CENTRAL DR,May 2019,FY2019,32.864447,-96.682115,
TAQUERO CALLE Y SABOR,Routine,10/11/2019,84,1601,SINGLETON,,75212,2500 VICTORY AVE PLZA #1063,Oct 2019,FY2020,32.778529,-96.845737,
TAQUERO CALLE Y SABOR,Routine,04/09/2019,80,1601,SINGLETON,,75212,2500 VICTORY AVE PLZA #1065,Apr 2019,FY2019,32.778529,-96.845737,
TARGET,Routine,02/15/2019,98,13131,MONTFORT,,75240,19019 MIDWAY RD,Feb 2019,FY2019,32.92778,-96.811361,
TARGET/STARBUCKS,Routine,02/08/2019,93,13131,MONTFORT,#100,75240,1902 S LAMAR ST,Feb 2019,FY2019,32.92778,-96.811361,
TART BAKERY,Routine,09/24/2019,91,1804,MARKET CENTER,,75207,2825 LIVE OAK ST,Sep 2019,FY2019,32.794464,-96.82295,
TASTE STATE & ALLEN BAR,Routine,09/18/2019,83,2400,ALLEN,,75204,4507 2ND AVE,Sep 2019,FY2019,39.085468,-94.603362,
TASTE STATE & ALLEN BAR,Routine,03/02/2019,82,2400,ALLEN,,75204,4509 COLUMBIA AVE,Mar 2019,FY2019,39.085468,-94.603362,
TATA ASIAN CUISINE,Routine,10/03/2019,87,2719,MCKINNEY,,75204,616 SCHOOLDELL DR,Oct 2019,FY2020,32.798089,-96.801265,
TATE'S DALLAS BAR,Routine,09/26/2019,97,2723,MCKINNEY,,75204,6211 OWENS ST #100,Sep 2019,FY2019,32.798503,-96.801151,
TATE'S DALLAS BAR,Routine,02/27/2019,80,2723,MCKINNEY,,75204,6211 OWENS ST #130,Feb 2019,FY2019,32.798503,-96.801151,
TATI'S FOOD STORE,Routine,01/09/2019,90,2017,BECKLEY,,75224,3330 OAK LAWN AVE,Jan 2019,FY2019,32.722619,-96.822846,
TAVERNA PIZZEIA & RISOTTERIA,Routine,08/20/2019,90,3312,KNOX,,75205,9373 WHITEHURST DR,Aug 2019,FY2019,32.411369,-84.950716,
TAVERNA PIZZEIA & RISOTTERIA,Routine,02/25/2019,90,3312,KNOX,,75205,9375 FOREST LN,Feb 2019,FY2019,32.411369,-84.950716,
TEAM BUILDING WITH TASTE,Routine,07/17/2019,98,18101,PRESTON,#302,75252,2900 GREENVILLE AVE,Jul 2019,FY2019,32.998852,-96.797507,
TEAM BUILDING WITH TASTE,Routine,01/24/2019,96,18101,PRESTON,#302,75252,2900 LEMMON AVE,Jan 2019,FY2019,32.998852,-96.797507,
TEI AN,Routine,08/14/2019,89,1722,ROUTH,#110,75238,2707 W JEFFERSON BLVD,Aug 2019,FY2019,32.791226,-96.795569,
TEI AN,Routine,02/06/2019,86,1722,ROUTH,#110,75238,2708 ELM ST,Feb 2019,FY2019,32.791226,-96.795569,
TEI TEI ROBATA BAR,Routine,09/20/2019,80,2906,HENDERSON,,75206,7215 SKILLMAN ST #328,Sep 2019,FY2019,32.820412,-96.784832,
TEJANO BBQ & MORE,Routine,11/18/2019,95,17509,COIT,#2,75252,2724 ELM ST,Nov 2019,FY2020,32.989093,-96.768127,
TEJANO BBQ & MORE,Routine,05/09/2019,97,17509,COIT,#2,75252,2725 S BUCKNER BLVD STE #100,May 2019,FY2019,32.989093,-96.768127,
TEJAS,Routine,11/26/2019,80,250,BISHOP,#110,75208,500 N AKARD ST #220,Nov 2019,FY2020,41.196286,-73.156472,
TEJAS QUICK TAQUERIA,Routine,08/08/2019,91,1700,TENTH,,75208,2615 ANSON AVE,Aug 2019,FY2019,37.462343,-105.88507,
TEJAS QUICK TAQUERIA,Routine,02/06/2019,92,1700,TENTH,,75208,2615 COMMERCE ST,Feb 2019,FY2019,37.462343,-105.88507,
TEMPTATIONS EAST,Routine,11/15/2019,92,10333,TECHNOLOGY,,75220,10788 HARRY HINES BLVD B-13,Nov 2019,FY2020,32.862509,-96.898109,
TEN,Routine,09/05/2019,80,1888,SYLVAN,#F100,75208,3011 GULDEN LN #112,Sep 2019,FY2019,32.769544,-96.8358,
TEN,Routine,02/13/2019,80,1888,SYLVAN,#F100,75208,3011 GULDEN LN #114,Feb 2019,FY2019,32.769544,-96.8358,
TEN BELLS TAVERN,Routine,06/20/2019,92,232,SEVENTH,,75208,4239 LEMMON AVE,Jun 2019,FY2019,30.05909,-90.560584,
TENET HEALTH CARE SYSTEMS,Routine,10/10/2019,91,1445,ROSS,#1400,75202,2301 N AKARD ST,Oct 2019,FY2020,41.054035,-76.258014,
TENET HEALTH CARE SYSTEMS,Routine,10/10/2019,90,1445,ROSS,#1500,75202,2301 N AKARD ST #270,Oct 2019,FY2020,41.054035,-76.258014,
TENET HEALTH CARE SYSTEMS,Routine,04/23/2019,94,1445,ROSS,#1400,75202,2301 N AKARD ST #230,Apr 2019,FY2019,41.054035,-76.258014,
TENET HEALTH CARE SYSTEMS,Routine,04/23/2019,99,1445,ROSS,#1500,75202,2301 N AKARD ST #280,Apr 2019,FY2019,41.054035,-76.258014,
TEPPO YAKITORI & SUSHI BR,Routine,07/16/2019,90,2014,GREENVILLE,,75206,3326 N FITZHUGH AVE,Jul 2019,FY2019,32.814457,-96.770195,
TEPPO YAKITORI & SUSHI BR,Routine,01/15/2019,90,2014,GREENVILLE,,75206,333 FIRST AVE,Jan 2019,FY2019,32.814457,-96.770195,
TEQUILA RESTAURANTE Y BAR,Routine,12/27/2019,88,2620,WALNUT HILL,,75229,5740 MAPLE AVE,Dec 2019,FY2020,32.881029,-96.889644,
TEQUILA RESTAURANTE Y BAR,Routine,05/17/2019,84,2620,WALNUT HILL,,75229,5742 E MOCKINGBIRD LN,May 2019,FY2019,32.881029,-96.889644,
TERILLIS RESTAURANT & BAR,Routine,09/25/2019,80,2815,GREENVILLE,,75206,6801 HARRY HINES BLVD,Sep 2019,FY2019,32.82322,-96.770152,
TERILLIS RESTAURANT & BAR,Routine,02/15/2019,90,2815,GREENVILLE,,75206,6807 W NORTHWEST HWY,Feb 2019,FY2019,32.82322,-96.770152,
TERRACE #5009 GRILL ZONE 310,Routine,02/14/2019,100,2500,VICTORY,#5009,75201,521 W DAVIS ST,Feb 2019,FY2019,27.281226,-80.275011,
TERRACE #5013 PIZZA HUT 312,Routine,02/14/2019,100,2500,VICTORY,#5013,75201,5211 FOREST LN #108,Feb 2019,FY2019,27.281226,-80.275011,
TERRACE #5015 DR. PEPPER PLANT,Routine,02/14/2019,100,2500,VICTORY,#0580,75201,5209 S LAMAR ST,Feb 2019,FY2019,27.281226,-80.275011,
TERRACE #5024 HOT POPPED AND TWISTED 317,Routine,02/14/2019,100,2500,VICTORY,#5024,75201,5214 S LAMAR ST,Feb 2019,FY2019,27.281226,-80.275011,
TERRACE #5026 BIG DAWGS 318,Routine,02/14/2019,99,2500,VICTORY,#5026,75201,5215 SINGING HILLS DR,Feb 2019,FY2019,27.281226,-80.275011,
TERRACE #5028 SHERRIFF BLAYLOCKS 319,Routine,02/14/2019,99,2500,VICTORY,#5028,75201,5215 SPRING VALLEY RD,Feb 2019,FY2019,27.281226,-80.275011,
TERRACE #5038 FAST BREAK 324,Routine,02/14/2019,100,2500,VICTORY,#5038,75201,5218 KIWANIS RD,Feb 2019,FY2019,27.281226,-80.275011,
TERRACE #5042 GRILL ZONE 326,Routine,02/14/2019,99,2500,VICTORY,#5042,75201,5220 ALPHA RD,Feb 2019,FY2019,27.281226,-80.275011,
TERRACE #5044 MOTLEY PUB 327,Routine,02/14/2019,100,2500,VICTORY,#5044,75201,5220 NOMAS ST,Feb 2019,FY2019,27.281226,-80.275011,
TERRACE #5052 STAMPEDE STATION 334,Routine,02/14/2019,100,2500,VICTORY,#5052,75201,5221 W JEFFERSON BLVD,Feb 2019,FY2019,27.281226,-80.275011,
TERRACE #5054 EISENBERG #301,Routine,02/14/2019,98,2500,VICTORY,#5054,75201,5225 BELTLINE RD #220,Feb 2019,FY2019,27.281226,-80.275011,
TERRACE #5056 HOT POPPED AND TWISTED 302,Routine,02/14/2019,100,2500,VICTORY,#5056,75201,5225 BELTLINE RD #240,Feb 2019,FY2019,27.281226,-80.275011,
